full_name,plate,well,diploid?
EVO1D_TCG_R2_T22_Plate4-H11,EVO1D_TCG_R2_T22_Plate4,H11,
EVO1D_TCG_R2_T22_Plate4-H12,EVO1D_TCG_R2_T22_Plate4,H12,
EVO1D_TCG_R2_T22_Plate5-A1,EVO1D_TCG_R2_T22_Plate5,A1,y
EVO1D_TCG_R2_T22_Plate5-A2,EVO1D_TCG_R2_T22_Plate5,A2,?
EVO1D_TCG_R2_T22_Plate5-A3,EVO1D_TCG_R2_T22_Plate5,A3,y
EVO1D_TCG_R2_T22_Plate5-A4,EVO1D_TCG_R2_T22_Plate5,A4,y
EVO1D_TCG_R2_T22_Plate5-A5,EVO1D_TCG_R2_T22_Plate5,A5,y
EVO1D_TCG_R2_T22_Plate5-A6,EVO1D_TCG_R2_T22_Plate5,A6,y
EVO1D_TCG_R2_T22_Plate5-A7,EVO1D_TCG_R2_T22_Plate5,A7,?
EVO1D_TCG_R2_T22_Plate5-A8,EVO1D_TCG_R2_T22_Plate5,A8,y
EVO1D_TCG_R2_T22_Plate5-A9,EVO1D_TCG_R2_T22_Plate5,A9,y
EVO1D_TCG_R2_T22_Plate5-A10,EVO1D_TCG_R2_T22_Plate5,A10,y
EVO1D_TCG_R2_T22_Plate5-A11,EVO1D_TCG_R2_T22_Plate5,A11,y
EVO1D_TCG_R2_T22_Plate5-A12,EVO1D_TCG_R2_T22_Plate5,A12,?
EVO1D_TCG_R2_T22_Plate5-B1,EVO1D_TCG_R2_T22_Plate5,B1,
EVO1D_TCG_R2_T22_Plate5-B2,EVO1D_TCG_R2_T22_Plate5,B2,y
EVO1D_TCG_R2_T22_Plate5-B3,EVO1D_TCG_R2_T22_Plate5,B3,y
EVO1D_TCG_R2_T22_Plate5-B4,EVO1D_TCG_R2_T22_Plate5,B4,y
EVO1D_TCG_R2_T22_Plate5-B5,EVO1D_TCG_R2_T22_Plate5,B5,
EVO1D_TCG_R2_T22_Plate5-B6,EVO1D_TCG_R2_T22_Plate5,B6,y
EVO1D_TCG_R2_T22_Plate5-B7,EVO1D_TCG_R2_T22_Plate5,B7,y
EVO1D_TCG_R2_T22_Plate5-B8,EVO1D_TCG_R2_T22_Plate5,B8,?
EVO1D_TCG_R2_T22_Plate5-B9,EVO1D_TCG_R2_T22_Plate5,B9,
EVO1D_TCG_R2_T22_Plate5-B10,EVO1D_TCG_R2_T22_Plate5,B10,
EVO1D_TCG_R2_T22_Plate5-B11,EVO1D_TCG_R2_T22_Plate5,B11,
EVO1D_TCG_R2_T22_Plate5-B12,EVO1D_TCG_R2_T22_Plate5,B12,
EVO1D_TCG_R2_T22_Plate5-C1,EVO1D_TCG_R2_T22_Plate5,C1,y
EVO1D_TCG_R2_T22_Plate5-C2,EVO1D_TCG_R2_T22_Plate5,C2,y
EVO1D_TCG_R2_T22_Plate5-C3,EVO1D_TCG_R2_T22_Plate5,C3,
EVO1D_TCG_R2_T22_Plate5-C4,EVO1D_TCG_R2_T22_Plate5,C4,y
EVO1D_TCG_R2_T22_Plate5-C5,EVO1D_TCG_R2_T22_Plate5,C5,y
EVO1D_TCG_R2_T22_Plate5-C6,EVO1D_TCG_R2_T22_Plate5,C6,
EVO1D_TCG_R2_T22_Plate5-C7,EVO1D_TCG_R2_T22_Plate5,C7,y
EVO1D_TCG_R2_T22_Plate5-C8,EVO1D_TCG_R2_T22_Plate5,C8,
EVO1D_TCG_R2_T22_Plate5-C9,EVO1D_TCG_R2_T22_Plate5,C9,y
EVO1D_TCG_R2_T22_Plate5-C10,EVO1D_TCG_R2_T22_Plate5,C10,?
EVO1D_TCG_R2_T22_Plate5-C11,EVO1D_TCG_R2_T22_Plate5,C11,?
EVO1D_TCG_R2_T22_Plate5-C12,EVO1D_TCG_R2_T22_Plate5,C12,?
EVO1D_TCG_R2_T22_Plate5-D1,EVO1D_TCG_R2_T22_Plate5,D1,y
EVO1D_TCG_R2_T22_Plate5-D2,EVO1D_TCG_R2_T22_Plate5,D2,y
EVO1D_TCG_R2_T22_Plate5-D3,EVO1D_TCG_R2_T22_Plate5,D3,
EVO1D_TCG_R2_T22_Plate5-D4,EVO1D_TCG_R2_T22_Plate5,D4,y
EVO1D_TCG_R2_T22_Plate5-D5,EVO1D_TCG_R2_T22_Plate5,D5,?
EVO1D_TCG_R2_T22_Plate5-D6,EVO1D_TCG_R2_T22_Plate5,D6,?
EVO1D_TCG_R2_T22_Plate5-D7,EVO1D_TCG_R2_T22_Plate5,D7,y
EVO1D_TCG_R2_T22_Plate5-D8,EVO1D_TCG_R2_T22_Plate5,D8,
EVO1D_TCG_R2_T22_Plate5-D9,EVO1D_TCG_R2_T22_Plate5,D9,
EVO1D_TCG_R2_T22_Plate5-D10,EVO1D_TCG_R2_T22_Plate5,D10,?
EVO1D_TCG_R2_T22_Plate5-D11,EVO1D_TCG_R2_T22_Plate5,D11,?
EVO1D_TCG_R2_T22_Plate5-D12,EVO1D_TCG_R2_T22_Plate5,D12,y
EVO1D_TCG_R2_T22_Plate5-E1,EVO1D_TCG_R2_T22_Plate5,E1,y
EVO1D_TCG_R2_T22_Plate5-E2,EVO1D_TCG_R2_T22_Plate5,E2,y
EVO1D_TCG_R2_T22_Plate5-E3,EVO1D_TCG_R2_T22_Plate5,E3,y
EVO1D_TCG_R2_T22_Plate5-E4,EVO1D_TCG_R2_T22_Plate5,E4,y
EVO1D_TCG_R2_T22_Plate5-E5,EVO1D_TCG_R2_T22_Plate5,E5,y
EVO1D_TCG_R2_T22_Plate5-E6,EVO1D_TCG_R2_T22_Plate5,E6,y
EVO1D_TCG_R2_T22_Plate5-E7,EVO1D_TCG_R2_T22_Plate5,E7,y
EVO1D_TCG_R2_T22_Plate5-E8,EVO1D_TCG_R2_T22_Plate5,E8,
EVO1D_TCG_R2_T22_Plate5-E9,EVO1D_TCG_R2_T22_Plate5,E9,
EVO1D_TCG_R2_T22_Plate5-E10,EVO1D_TCG_R2_T22_Plate5,E10,y
EVO1D_TCG_R2_T22_Plate5-E11,EVO1D_TCG_R2_T22_Plate5,E11,y
EVO1D_TCG_R2_T22_Plate5-E12,EVO1D_TCG_R2_T22_Plate5,E12,y
EVO1D_TCG_R2_T22_Plate5-F1,EVO1D_TCG_R2_T22_Plate5,F1,y
EVO1D_TCG_R2_T22_Plate5-F2,EVO1D_TCG_R2_T22_Plate5,F2,
EVO1D_TCG_R2_T22_Plate5-F3,EVO1D_TCG_R2_T22_Plate5,F3,y
EVO1D_TCG_R2_T22_Plate5-F4,EVO1D_TCG_R2_T22_Plate5,F4,y
EVO1D_TCG_R2_T22_Plate5-F5,EVO1D_TCG_R2_T22_Plate5,F5,?
EVO1D_TCG_R2_T22_Plate5-F6,EVO1D_TCG_R2_T22_Plate5,F6,y
EVO1D_TCG_R2_T22_Plate5-F7,EVO1D_TCG_R2_T22_Plate5,F7,?
EVO1D_TCG_R2_T22_Plate5-F8,EVO1D_TCG_R2_T22_Plate5,F8,y
EVO1D_TCG_R2_T22_Plate5-F9,EVO1D_TCG_R2_T22_Plate5,F9,
EVO1D_TCG_R2_T22_Plate5-F10,EVO1D_TCG_R2_T22_Plate5,F10,y
EVO1D_TCG_R2_T22_Plate5-F11,EVO1D_TCG_R2_T22_Plate5,F11,
EVO1D_TCG_R2_T22_Plate5-F12,EVO1D_TCG_R2_T22_Plate5,F12,y
EVO1D_TCG_R2_T22_Plate5-G1,EVO1D_TCG_R2_T22_Plate5,G1,y
EVO1D_TCG_R2_T22_Plate5-G2,EVO1D_TCG_R2_T22_Plate5,G2,
EVO1D_TCG_R2_T22_Plate5-G3,EVO1D_TCG_R2_T22_Plate5,G3,
EVO1D_TCG_R2_T22_Plate5-G4,EVO1D_TCG_R2_T22_Plate5,G4,?
EVO1D_TCG_R2_T22_Plate5-G5,EVO1D_TCG_R2_T22_Plate5,G5,y
EVO1D_TCG_R2_T22_Plate5-G6,EVO1D_TCG_R2_T22_Plate5,G6,y
EVO1D_TCG_R2_T22_Plate5-G7,EVO1D_TCG_R2_T22_Plate5,G7,
EVO1D_TCG_R2_T22_Plate5-G8,EVO1D_TCG_R2_T22_Plate5,G8,y
EVO1D_TCG_R2_T22_Plate5-G9,EVO1D_TCG_R2_T22_Plate5,G9,?
EVO1D_TCG_R2_T22_Plate5-G10,EVO1D_TCG_R2_T22_Plate5,G10,y
EVO1D_TCG_R2_T22_Plate5-G11,EVO1D_TCG_R2_T22_Plate5,G11,y
EVO1D_TCG_R2_T22_Plate5-G12,EVO1D_TCG_R2_T22_Plate5,G12,y
EVO1D_TCG_R2_T22_Plate5-H1,EVO1D_TCG_R2_T22_Plate5,H1,y
EVO1D_TCG_R2_T22_Plate5-H2,EVO1D_TCG_R2_T22_Plate5,H2,y
EVO1D_TCG_R2_T22_Plate5-H3,EVO1D_TCG_R2_T22_Plate5,H3,y
EVO1D_TCG_R2_T22_Plate5-H4,EVO1D_TCG_R2_T22_Plate5,H4,y
EVO1D_TCG_R2_T22_Plate5-H5,EVO1D_TCG_R2_T22_Plate5,H5,y
EVO1D_TCG_R2_T22_Plate5-H6,EVO1D_TCG_R2_T22_Plate5,H6,y
EVO1D_TCG_R2_T22_Plate5-H7,EVO1D_TCG_R2_T22_Plate5,H7,
EVO1D_TCG_R2_T22_Plate5-H8,EVO1D_TCG_R2_T22_Plate5,H8,y
EVO1D_TCG_R2_T22_Plate5-H9,EVO1D_TCG_R2_T22_Plate5,H9,
EVO1D_TCG_R2_T22_Plate5-H10,EVO1D_TCG_R2_T22_Plate5,H10,
EVO1D_TCG_R2_T22_Plate5-H11,EVO1D_TCG_R2_T22_Plate5,H11,y
EVO1D_TCG_R2_T22_Plate5-H12,EVO1D_TCG_R2_T22_Plate5,H12,y
EVO2D_IRA1_MIS_R2_T22_Plate1-A1,EVO2D_IRA1_MIS_R2_T22_Plate1,A1,y
EVO2D_IRA1_MIS_R2_T22_Plate1-A2,EVO2D_IRA1_MIS_R2_T22_Plate1,A2,y
EVO2D_IRA1_MIS_R2_T22_Plate1-A3,EVO2D_IRA1_MIS_R2_T22_Plate1,A3,y
EVO2D_IRA1_MIS_R2_T22_Plate1-A4,EVO2D_IRA1_MIS_R2_T22_Plate1,A4,y
EVO2D_IRA1_MIS_R2_T22_Plate1-A5,EVO2D_IRA1_MIS_R2_T22_Plate1,A5,y
EVO2D_IRA1_MIS_R2_T22_Plate1-A6,EVO2D_IRA1_MIS_R2_T22_Plate1,A6,
EVO2D_IRA1_MIS_R2_T22_Plate1-A7,EVO2D_IRA1_MIS_R2_T22_Plate1,A7,y
EVO2D_IRA1_MIS_R2_T22_Plate1-A8,EVO2D_IRA1_MIS_R2_T22_Plate1,A8,y
EVO2D_IRA1_MIS_R2_T22_Plate1-A9,EVO2D_IRA1_MIS_R2_T22_Plate1,A9,y
EVO2D_IRA1_MIS_R2_T22_Plate1-A10,EVO2D_IRA1_MIS_R2_T22_Plate1,A10,y
EVO2D_IRA1_MIS_R2_T22_Plate1-A11,EVO2D_IRA1_MIS_R2_T22_Plate1,A11,y
EVO2D_IRA1_MIS_R2_T22_Plate1-A12,EVO2D_IRA1_MIS_R2_T22_Plate1,A12,y
EVO2D_IRA1_MIS_R2_T22_Plate1-B1,EVO2D_IRA1_MIS_R2_T22_Plate1,B1,
EVO2D_IRA1_MIS_R2_T22_Plate1-B2,EVO2D_IRA1_MIS_R2_T22_Plate1,B2,y
EVO2D_IRA1_MIS_R2_T22_Plate1-B3,EVO2D_IRA1_MIS_R2_T22_Plate1,B3,y
EVO2D_IRA1_MIS_R2_T22_Plate1-B4,EVO2D_IRA1_MIS_R2_T22_Plate1,B4,y
EVO2D_IRA1_MIS_R2_T22_Plate1-B5,EVO2D_IRA1_MIS_R2_T22_Plate1,B5,
EVO2D_IRA1_MIS_R2_T22_Plate1-B6,EVO2D_IRA1_MIS_R2_T22_Plate1,B6,y
EVO2D_IRA1_MIS_R2_T22_Plate1-B7,EVO2D_IRA1_MIS_R2_T22_Plate1,B7,y
EVO2D_IRA1_MIS_R2_T22_Plate1-B8,EVO2D_IRA1_MIS_R2_T22_Plate1,B8,
EVO2D_IRA1_MIS_R2_T22_Plate1-B9,EVO2D_IRA1_MIS_R2_T22_Plate1,B9,y
EVO2D_IRA1_MIS_R2_T22_Plate1-B10,EVO2D_IRA1_MIS_R2_T22_Plate1,B10,?
EVO2D_IRA1_MIS_R2_T22_Plate1-B11,EVO2D_IRA1_MIS_R2_T22_Plate1,B11,y
EVO2D_IRA1_MIS_R2_T22_Plate1-B12,EVO2D_IRA1_MIS_R2_T22_Plate1,B12,y
EVO2D_IRA1_MIS_R2_T22_Plate1-C1,EVO2D_IRA1_MIS_R2_T22_Plate1,C1,y
EVO2D_IRA1_MIS_R2_T22_Plate1-C2,EVO2D_IRA1_MIS_R2_T22_Plate1,C2,
EVO2D_IRA1_MIS_R2_T22_Plate1-C3,EVO2D_IRA1_MIS_R2_T22_Plate1,C3,
EVO2D_IRA1_MIS_R2_T22_Plate1-C4,EVO2D_IRA1_MIS_R2_T22_Plate1,C4,y
EVO2D_IRA1_MIS_R2_T22_Plate1-C5,EVO2D_IRA1_MIS_R2_T22_Plate1,C5,y
EVO2D_IRA1_MIS_R2_T22_Plate1-C6,EVO2D_IRA1_MIS_R2_T22_Plate1,C6,
EVO2D_IRA1_MIS_R2_T22_Plate1-C7,EVO2D_IRA1_MIS_R2_T22_Plate1,C7,y
EVO2D_IRA1_MIS_R2_T22_Plate1-C8,EVO2D_IRA1_MIS_R2_T22_Plate1,C8,y
EVO2D_IRA1_MIS_R2_T22_Plate1-C9,EVO2D_IRA1_MIS_R2_T22_Plate1,C9,y
EVO2D_IRA1_MIS_R2_T22_Plate1-C10,EVO2D_IRA1_MIS_R2_T22_Plate1,C10,
EVO2D_IRA1_MIS_R2_T22_Plate1-C11,EVO2D_IRA1_MIS_R2_T22_Plate1,C11,
EVO2D_IRA1_MIS_R2_T22_Plate1-C12,EVO2D_IRA1_MIS_R2_T22_Plate1,C12,y
EVO2D_IRA1_MIS_R2_T22_Plate1-D1,EVO2D_IRA1_MIS_R2_T22_Plate1,D1,y
EVO2D_IRA1_MIS_R2_T22_Plate1-D2,EVO2D_IRA1_MIS_R2_T22_Plate1,D2,
EVO2D_IRA1_MIS_R2_T22_Plate1-D3,EVO2D_IRA1_MIS_R2_T22_Plate1,D3,y
EVO2D_IRA1_MIS_R2_T22_Plate1-D4,EVO2D_IRA1_MIS_R2_T22_Plate1,D4,y
EVO2D_IRA1_MIS_R2_T22_Plate1-D5,EVO2D_IRA1_MIS_R2_T22_Plate1,D5,y
EVO2D_IRA1_MIS_R2_T22_Plate1-D6,EVO2D_IRA1_MIS_R2_T22_Plate1,D6,?
EVO2D_IRA1_MIS_R2_T22_Plate1-D7,EVO2D_IRA1_MIS_R2_T22_Plate1,D7,y
EVO2D_IRA1_MIS_R2_T22_Plate1-D8,EVO2D_IRA1_MIS_R2_T22_Plate1,D8,
EVO2D_IRA1_MIS_R2_T22_Plate1-D9,EVO2D_IRA1_MIS_R2_T22_Plate1,D9,y
EVO2D_IRA1_MIS_R2_T22_Plate1-D10,EVO2D_IRA1_MIS_R2_T22_Plate1,D10,y
EVO2D_IRA1_MIS_R2_T22_Plate1-D11,EVO2D_IRA1_MIS_R2_T22_Plate1,D11,y
EVO2D_IRA1_MIS_R2_T22_Plate1-D12,EVO2D_IRA1_MIS_R2_T22_Plate1,D12,
EVO2D_IRA1_MIS_R2_T22_Plate1-E1,EVO2D_IRA1_MIS_R2_T22_Plate1,E1,y
EVO2D_IRA1_MIS_R2_T22_Plate1-E2,EVO2D_IRA1_MIS_R2_T22_Plate1,E2,
EVO2D_IRA1_MIS_R2_T22_Plate1-E3,EVO2D_IRA1_MIS_R2_T22_Plate1,E3,
EVO2D_IRA1_MIS_R2_T22_Plate1-E4,EVO2D_IRA1_MIS_R2_T22_Plate1,E4,y
EVO2D_IRA1_MIS_R2_T22_Plate1-E5,EVO2D_IRA1_MIS_R2_T22_Plate1,E5,?
EVO2D_IRA1_MIS_R2_T22_Plate1-E6,EVO2D_IRA1_MIS_R2_T22_Plate1,E6,y
EVO2D_IRA1_MIS_R2_T22_Plate1-E7,EVO2D_IRA1_MIS_R2_T22_Plate1,E7,y
EVO2D_IRA1_MIS_R2_T22_Plate1-E8,EVO2D_IRA1_MIS_R2_T22_Plate1,E8,
EVO2D_IRA1_MIS_R2_T22_Plate1-E9,EVO2D_IRA1_MIS_R2_T22_Plate1,E9,y
EVO2D_IRA1_MIS_R2_T22_Plate1-E10,EVO2D_IRA1_MIS_R2_T22_Plate1,E10,y
EVO2D_IRA1_MIS_R2_T22_Plate1-E11,EVO2D_IRA1_MIS_R2_T22_Plate1,E11,y
EVO2D_IRA1_MIS_R2_T22_Plate1-E12,EVO2D_IRA1_MIS_R2_T22_Plate1,E12,y
EVO2D_IRA1_MIS_R2_T22_Plate1-F1,EVO2D_IRA1_MIS_R2_T22_Plate1,F1,
EVO2D_IRA1_MIS_R2_T22_Plate1-F2,EVO2D_IRA1_MIS_R2_T22_Plate1,F2,y
EVO2D_IRA1_MIS_R2_T22_Plate1-F3,EVO2D_IRA1_MIS_R2_T22_Plate1,F3,y
EVO2D_IRA1_MIS_R2_T22_Plate1-F4,EVO2D_IRA1_MIS_R2_T22_Plate1,F4,?
EVO2D_IRA1_MIS_R2_T22_Plate1-F5,EVO2D_IRA1_MIS_R2_T22_Plate1,F5,
EVO2D_IRA1_MIS_R2_T22_Plate1-F6,EVO2D_IRA1_MIS_R2_T22_Plate1,F6,
EVO2D_IRA1_MIS_R2_T22_Plate1-F7,EVO2D_IRA1_MIS_R2_T22_Plate1,F7,
EVO2D_IRA1_MIS_R2_T22_Plate1-F8,EVO2D_IRA1_MIS_R2_T22_Plate1,F8,y
EVO2D_IRA1_MIS_R2_T22_Plate1-F9,EVO2D_IRA1_MIS_R2_T22_Plate1,F9,y
EVO2D_IRA1_MIS_R2_T22_Plate1-F10,EVO2D_IRA1_MIS_R2_T22_Plate1,F10,
EVO2D_IRA1_MIS_R2_T22_Plate1-F11,EVO2D_IRA1_MIS_R2_T22_Plate1,F11,
EVO2D_IRA1_MIS_R2_T22_Plate1-F12,EVO2D_IRA1_MIS_R2_T22_Plate1,F12,y
EVO2D_IRA1_MIS_R2_T22_Plate1-G1,EVO2D_IRA1_MIS_R2_T22_Plate1,G1,y
EVO2D_IRA1_MIS_R2_T22_Plate1-G2,EVO2D_IRA1_MIS_R2_T22_Plate1,G2,
EVO2D_IRA1_MIS_R2_T22_Plate1-G3,EVO2D_IRA1_MIS_R2_T22_Plate1,G3,y
EVO2D_IRA1_MIS_R2_T22_Plate1-G4,EVO2D_IRA1_MIS_R2_T22_Plate1,G4,y
EVO2D_IRA1_MIS_R2_T22_Plate1-G5,EVO2D_IRA1_MIS_R2_T22_Plate1,G5,y
EVO2D_IRA1_MIS_R2_T22_Plate1-G6,EVO2D_IRA1_MIS_R2_T22_Plate1,G6,y
EVO2D_IRA1_MIS_R2_T22_Plate1-G7,EVO2D_IRA1_MIS_R2_T22_Plate1,G7,
EVO2D_IRA1_MIS_R2_T22_Plate1-G8,EVO2D_IRA1_MIS_R2_T22_Plate1,G8,y
EVO2D_IRA1_MIS_R2_T22_Plate1-G9,EVO2D_IRA1_MIS_R2_T22_Plate1,G9,?
EVO2D_IRA1_MIS_R2_T22_Plate1-G10,EVO2D_IRA1_MIS_R2_T22_Plate1,G10,y
EVO2D_IRA1_MIS_R2_T22_Plate1-G11,EVO2D_IRA1_MIS_R2_T22_Plate1,G11,y
EVO2D_IRA1_MIS_R2_T22_Plate1-G12,EVO2D_IRA1_MIS_R2_T22_Plate1,G12,y
EVO2D_IRA1_MIS_R2_T22_Plate1-H1,EVO2D_IRA1_MIS_R2_T22_Plate1,H1,y
EVO2D_IRA1_MIS_R2_T22_Plate1-H2,EVO2D_IRA1_MIS_R2_T22_Plate1,H2,y
EVO2D_IRA1_MIS_R2_T22_Plate1-H3,EVO2D_IRA1_MIS_R2_T22_Plate1,H3,
EVO2D_IRA1_MIS_R2_T22_Plate1-H4,EVO2D_IRA1_MIS_R2_T22_Plate1,H4,y
EVO2D_IRA1_MIS_R2_T22_Plate1-H5,EVO2D_IRA1_MIS_R2_T22_Plate1,H5,y
EVO2D_IRA1_MIS_R2_T22_Plate1-H6,EVO2D_IRA1_MIS_R2_T22_Plate1,H6,y
EVO2D_IRA1_MIS_R2_T22_Plate1-H7,EVO2D_IRA1_MIS_R2_T22_Plate1,H7,
EVO2D_IRA1_MIS_R2_T22_Plate1-H8,EVO2D_IRA1_MIS_R2_T22_Plate1,H8,y
EVO2D_IRA1_MIS_R2_T22_Plate1-H9,EVO2D_IRA1_MIS_R2_T22_Plate1,H9,y
EVO2D_IRA1_MIS_R2_T22_Plate1-H10,EVO2D_IRA1_MIS_R2_T22_Plate1,H10,y
EVO2D_IRA1_MIS_R2_T22_Plate1-H11,EVO2D_IRA1_MIS_R2_T22_Plate1,H11,y
EVO2D_IRA1_MIS_R2_T22_Plate1-H12,EVO2D_IRA1_MIS_R2_T22_Plate1,H12,y
EVO2D_IRA1_MIS_R2_T22_Plate10-A1,EVO2D_IRA1_MIS_R2_T22_Plate10,A1,y
EVO2D_IRA1_MIS_R2_T22_Plate10-A2,EVO2D_IRA1_MIS_R2_T22_Plate10,A2,y
EVO2D_IRA1_MIS_R2_T22_Plate10-A3,EVO2D_IRA1_MIS_R2_T22_Plate10,A3,y
EVO2D_IRA1_MIS_R2_T22_Plate10-A4,EVO2D_IRA1_MIS_R2_T22_Plate10,A4,y
EVO2D_IRA1_MIS_R2_T22_Plate10-A5,EVO2D_IRA1_MIS_R2_T22_Plate10,A5,
EVO2D_IRA1_MIS_R2_T22_Plate10-A6,EVO2D_IRA1_MIS_R2_T22_Plate10,A6,y
EVO2D_IRA1_MIS_R2_T22_Plate10-A7,EVO2D_IRA1_MIS_R2_T22_Plate10,A7,y
EVO2D_IRA1_MIS_R2_T22_Plate10-A8,EVO2D_IRA1_MIS_R2_T22_Plate10,A8,y
EVO2D_IRA1_MIS_R2_T22_Plate10-A9,EVO2D_IRA1_MIS_R2_T22_Plate10,A9,y
EVO2D_IRA1_MIS_R2_T22_Plate10-A10,EVO2D_IRA1_MIS_R2_T22_Plate10,A10,y
EVO2D_IRA1_MIS_R2_T22_Plate10-A11,EVO2D_IRA1_MIS_R2_T22_Plate10,A11,?
EVO2D_IRA1_MIS_R2_T22_Plate10-A12,EVO2D_IRA1_MIS_R2_T22_Plate10,A12,
EVO2D_IRA1_MIS_R2_T22_Plate10-B1,EVO2D_IRA1_MIS_R2_T22_Plate10,B1,y
EVO2D_IRA1_MIS_R2_T22_Plate10-B2,EVO2D_IRA1_MIS_R2_T22_Plate10,B2,y
EVO2D_IRA1_MIS_R2_T22_Plate10-B3,EVO2D_IRA1_MIS_R2_T22_Plate10,B3,y
EVO2D_IRA1_MIS_R2_T22_Plate10-B4,EVO2D_IRA1_MIS_R2_T22_Plate10,B4,
EVO2D_IRA1_MIS_R2_T22_Plate10-B5,EVO2D_IRA1_MIS_R2_T22_Plate10,B5,
EVO2D_IRA1_MIS_R2_T22_Plate10-B6,EVO2D_IRA1_MIS_R2_T22_Plate10,B6,y
EVO2D_IRA1_MIS_R2_T22_Plate10-B7,EVO2D_IRA1_MIS_R2_T22_Plate10,B7,
EVO2D_IRA1_MIS_R2_T22_Plate10-B8,EVO2D_IRA1_MIS_R2_T22_Plate10,B8,y
EVO2D_IRA1_MIS_R2_T22_Plate10-B9,EVO2D_IRA1_MIS_R2_T22_Plate10,B9,
EVO2D_IRA1_MIS_R2_T22_Plate10-B10,EVO2D_IRA1_MIS_R2_T22_Plate10,B10,y
EVO2D_IRA1_MIS_R2_T22_Plate10-B11,EVO2D_IRA1_MIS_R2_T22_Plate10,B11,y
EVO2D_IRA1_MIS_R2_T22_Plate10-B12,EVO2D_IRA1_MIS_R2_T22_Plate10,B12,y
EVO2D_IRA1_MIS_R2_T22_Plate10-C1,EVO2D_IRA1_MIS_R2_T22_Plate10,C1,y
EVO2D_IRA1_MIS_R2_T22_Plate10-C2,EVO2D_IRA1_MIS_R2_T22_Plate10,C2,y
EVO2D_IRA1_MIS_R2_T22_Plate10-C3,EVO2D_IRA1_MIS_R2_T22_Plate10,C3,y
EVO2D_IRA1_MIS_R2_T22_Plate10-C4,EVO2D_IRA1_MIS_R2_T22_Plate10,C4,y
EVO2D_IRA1_MIS_R2_T22_Plate10-C5,EVO2D_IRA1_MIS_R2_T22_Plate10,C5,y
EVO2D_IRA1_MIS_R2_T22_Plate10-C6,EVO2D_IRA1_MIS_R2_T22_Plate10,C6,y
EVO2D_IRA1_MIS_R2_T22_Plate10-C7,EVO2D_IRA1_MIS_R2_T22_Plate10,C7,
EVO2D_IRA1_MIS_R2_T22_Plate10-C8,EVO2D_IRA1_MIS_R2_T22_Plate10,C8,
EVO2D_IRA1_MIS_R2_T22_Plate10-C9,EVO2D_IRA1_MIS_R2_T22_Plate10,C9,y
EVO2D_IRA1_MIS_R2_T22_Plate10-C10,EVO2D_IRA1_MIS_R2_T22_Plate10,C10,y
EVO2D_IRA1_MIS_R2_T22_Plate10-C11,EVO2D_IRA1_MIS_R2_T22_Plate10,C11,
EVO2D_IRA1_MIS_R2_T22_Plate10-C12,EVO2D_IRA1_MIS_R2_T22_Plate10,C12,y
EVO2D_IRA1_MIS_R2_T22_Plate10-D1,EVO2D_IRA1_MIS_R2_T22_Plate10,D1,y
EVO2D_IRA1_MIS_R2_T22_Plate10-D2,EVO2D_IRA1_MIS_R2_T22_Plate10,D2,
EVO2D_IRA1_MIS_R2_T22_Plate10-D3,EVO2D_IRA1_MIS_R2_T22_Plate10,D3,y
EVO2D_IRA1_MIS_R2_T22_Plate10-D4,EVO2D_IRA1_MIS_R2_T22_Plate10,D4,y
EVO2D_IRA1_MIS_R2_T22_Plate10-D5,EVO2D_IRA1_MIS_R2_T22_Plate10,D5,y
EVO2D_IRA1_MIS_R2_T22_Plate10-D6,EVO2D_IRA1_MIS_R2_T22_Plate10,D6,y
EVO2D_IRA1_MIS_R2_T22_Plate10-D7,EVO2D_IRA1_MIS_R2_T22_Plate10,D7,y
EVO2D_IRA1_MIS_R2_T22_Plate10-D8,EVO2D_IRA1_MIS_R2_T22_Plate10,D8,y
EVO2D_IRA1_MIS_R2_T22_Plate10-D9,EVO2D_IRA1_MIS_R2_T22_Plate10,D9,y
EVO2D_IRA1_MIS_R2_T22_Plate10-D10,EVO2D_IRA1_MIS_R2_T22_Plate10,D10,y
EVO2D_IRA1_MIS_R2_T22_Plate10-D11,EVO2D_IRA1_MIS_R2_T22_Plate10,D11,y
EVO2D_IRA1_MIS_R2_T22_Plate10-D12,EVO2D_IRA1_MIS_R2_T22_Plate10,D12,y
EVO2D_IRA1_MIS_R2_T22_Plate10-E1,EVO2D_IRA1_MIS_R2_T22_Plate10,E1,
EVO2D_IRA1_MIS_R2_T22_Plate10-E2,EVO2D_IRA1_MIS_R2_T22_Plate10,E2,y
EVO2D_IRA1_MIS_R2_T22_Plate10-E3,EVO2D_IRA1_MIS_R2_T22_Plate10,E3,
EVO2D_IRA1_MIS_R2_T22_Plate10-E4,EVO2D_IRA1_MIS_R2_T22_Plate10,E4,y
EVO2D_IRA1_MIS_R2_T22_Plate10-E5,EVO2D_IRA1_MIS_R2_T22_Plate10,E5,y
EVO2D_IRA1_MIS_R2_T22_Plate10-E6,EVO2D_IRA1_MIS_R2_T22_Plate10,E6,
EVO2D_IRA1_MIS_R2_T22_Plate10-E7,EVO2D_IRA1_MIS_R2_T22_Plate10,E7,y
EVO2D_IRA1_MIS_R2_T22_Plate10-E8,EVO2D_IRA1_MIS_R2_T22_Plate10,E8,y
